2025-05-05 19:20:04,405 INFO    StreamThr :32634 [internal.py:wandb_internal():86] W&B internal server running at pid: 32634, started at: 2025-05-05 19:20:04.404912
2025-05-05 19:20:07,264 INFO    SenderThread:32634 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2025-05-05 19:20:07,264 INFO    SenderThread:32634 [sender.py:send_exit():594] send defer
2025-05-05 19:20:07,264 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:07,264 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 0
2025-05-05 19:20:07,264 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:07,264 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 0
2025-05-05 19:20:07,264 INFO    SenderThread:32634 [sender.py:transition_state():614] send defer: 1
2025-05-05 19:20:07,264 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:07,265 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 1
2025-05-05 19:20:07,265 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:07,265 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 1
2025-05-05 19:20:07,265 INFO    SenderThread:32634 [sender.py:transition_state():614] send defer: 2
2025-05-05 19:20:07,265 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:07,265 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 2
2025-05-05 19:20:07,265 INFO    HandlerThread:32634 [system_monitor.py:finish():203] Stopping system monitor
2025-05-05 19:20:07,265 INFO    HandlerThread:32634 [interfaces.py:finish():202] Joined cpu monitor
2025-05-05 19:20:07,265 DEBUG   SystemMonitor:32634 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-05-05 19:20:07,265 DEBUG   SystemMonitor:32634 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-05-05 19:20:07,265 DEBUG   SystemMonitor:32634 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-05-05 19:20:07,266 INFO    HandlerThread:32634 [interfaces.py:finish():202] Joined disk monitor
2025-05-05 19:20:07,328 INFO    HandlerThread:32634 [interfaces.py:finish():202] Joined gpu monitor
2025-05-05 19:20:07,328 INFO    HandlerThread:32634 [interfaces.py:finish():202] Joined memory monitor
2025-05-05 19:20:07,328 INFO    HandlerThread:32634 [interfaces.py:finish():202] Joined network monitor
2025-05-05 19:20:07,329 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:07,329 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 2
2025-05-05 19:20:07,329 INFO    SenderThread:32634 [sender.py:transition_state():614] send defer: 3
2025-05-05 19:20:07,329 DEBUG   SenderThread:32634 [sender.py:send():379] send: stats
2025-05-05 19:20:07,329 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:07,329 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 3
2025-05-05 19:20:07,329 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:07,329 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 3
2025-05-05 19:20:07,329 INFO    SenderThread:32634 [sender.py:transition_state():614] send defer: 4
2025-05-05 19:20:07,330 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:07,330 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 4
2025-05-05 19:20:07,330 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:07,330 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 4
2025-05-05 19:20:07,330 INFO    SenderThread:32634 [sender.py:transition_state():614] send defer: 5
2025-05-05 19:20:07,330 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:07,330 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 5
2025-05-05 19:20:07,330 DEBUG   SenderThread:32634 [sender.py:send():379] send: summary
2025-05-05 19:20:07,330 INFO    SenderThread:32634 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2025-05-05 19:20:07,330 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:07,331 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 5
2025-05-05 19:20:07,331 INFO    SenderThread:32634 [sender.py:transition_state():614] send defer: 6
2025-05-05 19:20:07,331 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:07,331 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 6
2025-05-05 19:20:07,331 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:07,331 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 6
2025-05-05 19:20:07,333 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: status_report
2025-05-05 19:20:07,410 INFO    SenderThread:32634 [sender.py:transition_state():614] send defer: 7
2025-05-05 19:20:07,410 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:07,410 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 7
2025-05-05 19:20:07,410 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:07,410 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 7
2025-05-05 19:20:07,626 INFO    Thread-12 :32634 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192004-7nnk46np/files/config.yaml
2025-05-05 19:20:07,627 INFO    Thread-12 :32634 [dir_watcher.py:_on_file_created():271] file/dir created: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192004-7nnk46np/files/wandb-summary.json
2025-05-05 19:20:07,856 INFO    SenderThread:32634 [sender.py:transition_state():614] send defer: 8
2025-05-05 19:20:07,856 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:07,856 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 8
2025-05-05 19:20:07,857 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:07,857 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 8
2025-05-05 19:20:07,857 INFO    SenderThread:32634 [job_builder.py:build():318] Attempting to build job artifact
2025-05-05 19:20:07,857 INFO    SenderThread:32634 [job_builder.py:_get_source_type():455] is repo sourced job
2025-05-05 19:20:07,873 INFO    SenderThread:32634 [job_builder.py:build():431] adding wandb-job metadata file
2025-05-05 19:20:07,888 INFO    SenderThread:32634 [sender.py:transition_state():614] send defer: 9
2025-05-05 19:20:07,888 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:07,888 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 9
2025-05-05 19:20:07,889 DEBUG   SenderThread:32634 [sender.py:send():379] send: artifact
2025-05-05 19:20:08,153 INFO    SenderThread:32634 [sender.py:send_artifact():1468] sent artifact job-git_github.com_aLadNamedPat_simpleDreamer.git_main.py - {'id': 'QXJ0aWZhY3Q6MTcxMTE0MDk2NQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYzMDYyNTgyNg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTcxMTE0MDk2NQ==', 'versionIndex': 2}}}
2025-05-05 19:20:08,153 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:08,153 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 9
2025-05-05 19:20:08,153 INFO    SenderThread:32634 [dir_watcher.py:finish():358] shutting down directory watcher
2025-05-05 19:20:08,263 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: poll_exit
2025-05-05 19:20:08,627 INFO    Thread-12 :32634 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192004-7nnk46np/files/output.log
2025-05-05 19:20:08,627 INFO    SenderThread:32634 [dir_watcher.py:finish():388] scan: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192004-7nnk46np/files
2025-05-05 19:20:08,628 INFO    SenderThread:32634 [dir_watcher.py:finish():402] scan save: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192004-7nnk46np/files/output.log output.log
2025-05-05 19:20:08,628 INFO    SenderThread:32634 [dir_watcher.py:finish():402] scan save: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192004-7nnk46np/files/config.yaml config.yaml
2025-05-05 19:20:08,628 INFO    SenderThread:32634 [dir_watcher.py:finish():402] scan save: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192004-7nnk46np/files/wandb-metadata.json wandb-metadata.json
2025-05-05 19:20:08,628 INFO    SenderThread:32634 [dir_watcher.py:finish():402] scan save: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192004-7nnk46np/files/requirements.txt requirements.txt
2025-05-05 19:20:08,628 INFO    SenderThread:32634 [dir_watcher.py:finish():402] scan save: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192004-7nnk46np/files/wandb-summary.json wandb-summary.json
2025-05-05 19:20:08,632 INFO    SenderThread:32634 [sender.py:transition_state():614] send defer: 10
2025-05-05 19:20:08,632 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: poll_exit
2025-05-05 19:20:08,632 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:08,633 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 10
2025-05-05 19:20:08,636 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:08,636 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 10
2025-05-05 19:20:08,636 INFO    SenderThread:32634 [file_pusher.py:finish():172] shutting down file pusher
2025-05-05 19:20:08,826 INFO    wandb-upload_1:32634 [upload_job.py:push():131] Uploaded file /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192004-7nnk46np/files/output.log
2025-05-05 19:20:08,954 INFO    wandb-upload_0:32634 [upload_job.py:push():131] Uploaded file /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192004-7nnk46np/files/config.yaml
2025-05-05 19:20:08,960 INFO    wandb-upload_2:32634 [upload_job.py:push():131] Uploaded file /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192004-7nnk46np/files/requirements.txt
2025-05-05 19:20:09,121 INFO    wandb-upload_3:32634 [upload_job.py:push():131] Uploaded file /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192004-7nnk46np/files/wandb-summary.json
2025-05-05 19:20:09,264 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: poll_exit
2025-05-05 19:20:09,264 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: poll_exit
2025-05-05 19:20:09,322 INFO    Thread-11 (_thread_body):32634 [sender.py:transition_state():614] send defer: 11
2025-05-05 19:20:09,322 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:09,322 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 11
2025-05-05 19:20:09,322 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:09,322 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 11
2025-05-05 19:20:09,322 INFO    SenderThread:32634 [file_pusher.py:join():178] waiting for file pusher
2025-05-05 19:20:09,323 INFO    SenderThread:32634 [sender.py:transition_state():614] send defer: 12
2025-05-05 19:20:09,323 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:09,323 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 12
2025-05-05 19:20:09,323 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:09,323 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 12
2025-05-05 19:20:09,323 INFO    SenderThread:32634 [file_stream.py:finish():614] file stream finish called
2025-05-05 19:20:09,563 INFO    SenderThread:32634 [file_stream.py:finish():618] file stream finish is done
2025-05-05 19:20:09,563 INFO    SenderThread:32634 [sender.py:transition_state():614] send defer: 13
2025-05-05 19:20:09,563 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:09,563 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 13
2025-05-05 19:20:09,563 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:09,563 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 13
2025-05-05 19:20:09,563 INFO    SenderThread:32634 [sender.py:transition_state():614] send defer: 14
2025-05-05 19:20:09,563 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:20:09,564 INFO    HandlerThread:32634 [handler.py:handle_request_defer():172] handle defer: 14
2025-05-05 19:20:09,564 DEBUG   SenderThread:32634 [sender.py:send():379] send: final
2025-05-05 19:20:09,564 DEBUG   SenderThread:32634 [sender.py:send():379] send: footer
2025-05-05 19:20:09,564 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: defer
2025-05-05 19:20:09,564 INFO    SenderThread:32634 [sender.py:send_request_defer():610] handle sender defer: 14
2025-05-05 19:20:09,564 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: poll_exit
2025-05-05 19:20:09,565 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: poll_exit
2025-05-05 19:20:09,565 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: poll_exit
2025-05-05 19:20:09,565 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: poll_exit
2025-05-05 19:20:09,566 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: server_info
2025-05-05 19:20:09,566 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: get_summary
2025-05-05 19:20:09,566 DEBUG   SenderThread:32634 [sender.py:send_request():406] send_request: server_info
2025-05-05 19:20:09,568 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: sampled_history
2025-05-05 19:20:09,568 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-05 19:20:09,615 INFO    MainThread:32634 [wandb_run.py:_footer_history_summary_info():3920] rendering history
2025-05-05 19:20:09,615 INFO    MainThread:32634 [wandb_run.py:_footer_history_summary_info():3952] rendering summary
2025-05-05 19:20:09,615 INFO    MainThread:32634 [wandb_run.py:_footer_sync_info():3879] logging synced files
2025-05-05 19:20:09,615 DEBUG   HandlerThread:32634 [handler.py:handle_request():146] handle_request: shutdown
2025-05-05 19:20:09,615 INFO    HandlerThread:32634 [handler.py:finish():866] shutting down handler
2025-05-05 19:20:10,566 INFO    WriterThread:32634 [datastore.py:close():296] close: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192004-7nnk46np/run-7nnk46np.wandb
2025-05-05 19:20:10,615 INFO    SenderThread:32634 [sender.py:finish():1546] shutting down sender
2025-05-05 19:20:10,615 INFO    SenderThread:32634 [file_pusher.py:finish():172] shutting down file pusher
2025-05-05 19:20:10,615 INFO    SenderThread:32634 [file_pusher.py:join():178] waiting for file pusher
