2025-05-05 19:31:20,924 INFO    StreamThr :34970 [internal.py:wandb_internal():86] W&B internal server running at pid: 34970, started at: 2025-05-05 19:31:20.923527
2025-05-05 19:31:21,551 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: python_packages
2025-05-05 19:31:21,551 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: python_packages
2025-05-05 19:31:21,579 INFO    wandb-upload_0:34970 [upload_job.py:push():131] Uploaded file /tmp/tmpujyx7wecwandb/4loomls9-wandb-metadata.json
2025-05-05 19:31:21,591 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: stop_status
2025-05-05 19:31:21,591 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-05 19:31:21,591 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: stop_status
2025-05-05 19:31:21,656 DEBUG   SenderThread:34970 [sender.py:send():379] send: telemetry
2025-05-05 19:31:22,188 INFO    Thread-12 :34970 [dir_watcher.py:_on_file_created():271] file/dir created: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/wandb-metadata.json
2025-05-05 19:31:22,188 INFO    Thread-12 :34970 [dir_watcher.py:_on_file_created():271] file/dir created: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/requirements.txt
2025-05-05 19:31:23,187 INFO    Thread-12 :34970 [dir_watcher.py:_on_file_created():271] file/dir created: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/output.log
2025-05-05 19:31:25,188 INFO    Thread-12 :34970 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/output.log
2025-05-05 19:31:26,855 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: status_report
2025-05-05 19:31:31,856 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: status_report
2025-05-05 19:31:36,551 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: stop_status
2025-05-05 19:31:36,552 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: stop_status
2025-05-05 19:31:36,553 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-05 19:31:37,610 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: status_report
2025-05-05 19:31:42,610 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: status_report
2025-05-05 19:31:47,611 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: status_report
2025-05-05 19:31:51,552 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: stop_status
2025-05-05 19:31:51,552 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: stop_status
2025-05-05 19:31:51,593 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-05 19:31:52,647 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: status_report
2025-05-05 19:31:53,195 INFO    Thread-12 :34970 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/config.yaml
2025-05-05 19:31:57,760 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: status_report
2025-05-05 19:32:02,761 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: status_report
2025-05-05 19:32:06,551 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: stop_status
2025-05-05 19:32:06,552 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: stop_status
2025-05-05 19:32:06,592 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-05 19:32:08,681 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: status_report
2025-05-05 19:32:13,681 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: status_report
2025-05-05 19:32:18,682 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: status_report
2025-05-05 19:32:21,290 DEBUG   SystemMonitor:34970 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-05-05 19:32:21,291 DEBUG   SenderThread:34970 [sender.py:send():379] send: stats
2025-05-05 19:32:21,553 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: stop_status
2025-05-05 19:32:21,553 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-05 19:32:21,553 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: stop_status
2025-05-05 19:32:22,068 DEBUG   SenderThread:34970 [sender.py:send():379] send: exit
2025-05-05 19:32:22,068 INFO    SenderThread:34970 [sender.py:send_exit():586] handling exit code: 255
2025-05-05 19:32:22,068 INFO    SenderThread:34970 [sender.py:send_exit():588] handling runtime: 60
2025-05-05 19:32:22,069 INFO    SenderThread:34970 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2025-05-05 19:32:22,069 INFO    SenderThread:34970 [sender.py:send_exit():594] send defer
2025-05-05 19:32:22,069 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:22,069 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 0
2025-05-05 19:32:22,069 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:22,069 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 0
2025-05-05 19:32:22,069 INFO    SenderThread:34970 [sender.py:transition_state():614] send defer: 1
2025-05-05 19:32:22,069 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:22,069 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 1
2025-05-05 19:32:22,069 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:22,069 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 1
2025-05-05 19:32:22,069 INFO    SenderThread:34970 [sender.py:transition_state():614] send defer: 2
2025-05-05 19:32:22,070 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:22,070 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 2
2025-05-05 19:32:22,070 INFO    HandlerThread:34970 [system_monitor.py:finish():203] Stopping system monitor
2025-05-05 19:32:22,070 DEBUG   SystemMonitor:34970 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-05-05 19:32:22,070 DEBUG   SystemMonitor:34970 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-05-05 19:32:22,070 INFO    HandlerThread:34970 [interfaces.py:finish():202] Joined cpu monitor
2025-05-05 19:32:22,070 INFO    HandlerThread:34970 [interfaces.py:finish():202] Joined disk monitor
2025-05-05 19:32:22,130 INFO    HandlerThread:34970 [interfaces.py:finish():202] Joined gpu monitor
2025-05-05 19:32:22,130 INFO    HandlerThread:34970 [interfaces.py:finish():202] Joined memory monitor
2025-05-05 19:32:22,130 INFO    HandlerThread:34970 [interfaces.py:finish():202] Joined network monitor
2025-05-05 19:32:22,131 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:22,131 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 2
2025-05-05 19:32:22,131 INFO    SenderThread:34970 [sender.py:transition_state():614] send defer: 3
2025-05-05 19:32:22,131 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:22,131 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 3
2025-05-05 19:32:22,131 DEBUG   SenderThread:34970 [sender.py:send():379] send: stats
2025-05-05 19:32:22,131 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:22,131 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 3
2025-05-05 19:32:22,131 INFO    SenderThread:34970 [sender.py:transition_state():614] send defer: 4
2025-05-05 19:32:22,132 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:22,132 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 4
2025-05-05 19:32:22,132 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:22,132 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 4
2025-05-05 19:32:22,132 INFO    SenderThread:34970 [sender.py:transition_state():614] send defer: 5
2025-05-05 19:32:22,132 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:22,132 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 5
2025-05-05 19:32:22,132 DEBUG   SenderThread:34970 [sender.py:send():379] send: summary
2025-05-05 19:32:22,132 INFO    SenderThread:34970 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2025-05-05 19:32:22,132 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:22,132 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 5
2025-05-05 19:32:22,132 INFO    SenderThread:34970 [sender.py:transition_state():614] send defer: 6
2025-05-05 19:32:22,132 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:22,133 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 6
2025-05-05 19:32:22,133 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:22,133 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 6
2025-05-05 19:32:22,133 INFO    SenderThread:34970 [sender.py:transition_state():614] send defer: 7
2025-05-05 19:32:22,133 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: status_report
2025-05-05 19:32:22,133 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:22,133 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 7
2025-05-05 19:32:22,133 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:22,133 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 7
2025-05-05 19:32:22,204 INFO    Thread-12 :34970 [dir_watcher.py:_on_file_created():271] file/dir created: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/wandb-summary.json
2025-05-05 19:32:23,067 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: poll_exit
2025-05-05 19:32:24,917 INFO    SenderThread:34970 [sender.py:transition_state():614] send defer: 8
2025-05-05 19:32:24,917 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: poll_exit
2025-05-05 19:32:24,918 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:24,918 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 8
2025-05-05 19:32:24,918 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:24,918 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 8
2025-05-05 19:32:24,918 INFO    SenderThread:34970 [job_builder.py:build():318] Attempting to build job artifact
2025-05-05 19:32:24,918 INFO    SenderThread:34970 [job_builder.py:_get_source_type():455] is repo sourced job
2025-05-05 19:32:24,939 INFO    SenderThread:34970 [job_builder.py:build():431] adding wandb-job metadata file
2025-05-05 19:32:24,955 INFO    SenderThread:34970 [sender.py:transition_state():614] send defer: 9
2025-05-05 19:32:24,955 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:24,955 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 9
2025-05-05 19:32:24,955 DEBUG   SenderThread:34970 [sender.py:send():379] send: artifact
2025-05-05 19:32:25,071 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: poll_exit
2025-05-05 19:32:25,205 INFO    Thread-12 :34970 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/output.log
2025-05-05 19:32:25,294 INFO    SenderThread:34970 [sender.py:send_artifact():1468] sent artifact job-git_github.com_aLadNamedPat_simpleDreamer.git_main.py - {'id': 'QXJ0aWZhY3Q6MTcxMTE0MDk2NQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYzMDYyNTgyNg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTcxMTE0MDk2NQ==', 'versionIndex': 2}}}
2025-05-05 19:32:25,295 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:25,295 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 9
2025-05-05 19:32:25,295 INFO    SenderThread:34970 [dir_watcher.py:finish():358] shutting down directory watcher
2025-05-05 19:32:26,206 INFO    SenderThread:34970 [dir_watcher.py:finish():388] scan: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files
2025-05-05 19:32:26,206 INFO    SenderThread:34970 [dir_watcher.py:finish():402] scan save: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/output.log output.log
2025-05-05 19:32:26,206 INFO    SenderThread:34970 [dir_watcher.py:finish():402] scan save: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/config.yaml config.yaml
2025-05-05 19:32:26,206 INFO    SenderThread:34970 [dir_watcher.py:finish():402] scan save: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/wandb-metadata.json wandb-metadata.json
2025-05-05 19:32:26,206 INFO    SenderThread:34970 [dir_watcher.py:finish():402] scan save: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/requirements.txt requirements.txt
2025-05-05 19:32:26,206 INFO    SenderThread:34970 [dir_watcher.py:finish():402] scan save: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/wandb-summary.json wandb-summary.json
2025-05-05 19:32:26,206 INFO    SenderThread:34970 [sender.py:transition_state():614] send defer: 10
2025-05-05 19:32:26,207 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: poll_exit
2025-05-05 19:32:26,207 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:26,207 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 10
2025-05-05 19:32:26,207 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:26,207 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 10
2025-05-05 19:32:26,207 INFO    SenderThread:34970 [file_pusher.py:finish():172] shutting down file pusher
2025-05-05 19:32:26,387 INFO    wandb-upload_0:34970 [upload_job.py:push():131] Uploaded file /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/config.yaml
2025-05-05 19:32:26,571 INFO    wandb-upload_2:34970 [upload_job.py:push():131] Uploaded file /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/requirements.txt
2025-05-05 19:32:26,572 INFO    wandb-upload_1:34970 [upload_job.py:push():131] Uploaded file /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/output.log
2025-05-05 19:32:26,577 INFO    wandb-upload_3:34970 [upload_job.py:push():131] Uploaded file /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/files/wandb-summary.json
2025-05-05 19:32:26,777 INFO    Thread-11 (_thread_body):34970 [sender.py:transition_state():614] send defer: 11
2025-05-05 19:32:26,777 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:26,777 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 11
2025-05-05 19:32:26,778 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:26,778 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 11
2025-05-05 19:32:26,778 INFO    SenderThread:34970 [file_pusher.py:join():178] waiting for file pusher
2025-05-05 19:32:26,778 INFO    SenderThread:34970 [sender.py:transition_state():614] send defer: 12
2025-05-05 19:32:26,779 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:26,779 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 12
2025-05-05 19:32:26,779 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:26,779 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 12
2025-05-05 19:32:26,779 INFO    SenderThread:34970 [file_stream.py:finish():614] file stream finish called
2025-05-05 19:32:27,072 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: poll_exit
2025-05-05 19:32:27,172 INFO    SenderThread:34970 [file_stream.py:finish():618] file stream finish is done
2025-05-05 19:32:27,172 INFO    SenderThread:34970 [sender.py:transition_state():614] send defer: 13
2025-05-05 19:32:27,172 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: poll_exit
2025-05-05 19:32:27,172 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:27,172 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 13
2025-05-05 19:32:27,173 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:27,173 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 13
2025-05-05 19:32:27,173 INFO    SenderThread:34970 [sender.py:transition_state():614] send defer: 14
2025-05-05 19:32:27,173 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:32:27,173 INFO    HandlerThread:34970 [handler.py:handle_request_defer():172] handle defer: 14
2025-05-05 19:32:27,173 DEBUG   SenderThread:34970 [sender.py:send():379] send: final
2025-05-05 19:32:27,173 DEBUG   SenderThread:34970 [sender.py:send():379] send: footer
2025-05-05 19:32:27,173 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: defer
2025-05-05 19:32:27,173 INFO    SenderThread:34970 [sender.py:send_request_defer():610] handle sender defer: 14
2025-05-05 19:32:27,174 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: poll_exit
2025-05-05 19:32:27,174 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: poll_exit
2025-05-05 19:32:27,174 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: poll_exit
2025-05-05 19:32:27,174 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: server_info
2025-05-05 19:32:27,175 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: get_summary
2025-05-05 19:32:27,175 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: poll_exit
2025-05-05 19:32:27,175 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: sampled_history
2025-05-05 19:32:27,175 DEBUG   SenderThread:34970 [sender.py:send_request():406] send_request: server_info
2025-05-05 19:32:27,175 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-05 19:32:27,235 INFO    MainThread:34970 [wandb_run.py:_footer_history_summary_info():3920] rendering history
2025-05-05 19:32:27,236 INFO    MainThread:34970 [wandb_run.py:_footer_history_summary_info():3952] rendering summary
2025-05-05 19:32:27,236 INFO    MainThread:34970 [wandb_run.py:_footer_sync_info():3879] logging synced files
2025-05-05 19:32:27,236 DEBUG   HandlerThread:34970 [handler.py:handle_request():146] handle_request: shutdown
2025-05-05 19:32:27,236 INFO    HandlerThread:34970 [handler.py:finish():866] shutting down handler
2025-05-05 19:32:28,175 INFO    WriterThread:34970 [datastore.py:close():296] close: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_193120-0czul6qr/run-0czul6qr.wandb
2025-05-05 19:32:28,235 INFO    SenderThread:34970 [sender.py:finish():1546] shutting down sender
2025-05-05 19:32:28,236 INFO    SenderThread:34970 [file_pusher.py:finish():172] shutting down file pusher
2025-05-05 19:32:28,236 INFO    SenderThread:34970 [file_pusher.py:join():178] waiting for file pusher
